课程编号,课程名称,章,知识点,书籍文件名称,开始页码,结束页码,
INF1380,数据挖掘,支持向量机,支持向量回归,INF1380_数据挖掘,133,137,
INF1380,数据挖掘,支持向量机,核方法,INF1380_数据挖掘,137,139,
INF1380,数据挖掘,贝叶斯分类器,贝叶斯决策论,INF1380_数据挖掘,147,149,
INF1380,数据挖掘,贝叶斯分类器,极大似然估计,INF1380_数据挖掘,149,150,
INF1380,数据挖掘,贝叶斯分类器,朴素贝叶斯分类器,INF1380_数据挖掘,150,154,
INF1380,数据挖掘,贝叶斯分类器,半朴素贝叶斯分类器,INF1380_数据挖掘,154,156,
INF1380,数据挖掘,贝叶斯分类器,贝叶斯网,INF1380_数据挖掘,156,162,
INF1380,数据挖掘,贝叶斯分类器,EM算法,INF1380_数据挖掘,162,164,
INF1380,数据挖掘,集成学习,个体与集成,INF1380_数据挖掘,171,173,
INF1380,数据挖掘,集成学习,Boosting,INF1380_数据挖掘,173,178,
INF1380,数据挖掘,集成学习,Bagging与随机森林,INF1380_数据挖掘,178,181,
INF1380,数据挖掘,集成学习,结合策略,INF1380_数据挖掘,181,185,
INF1380,数据挖掘,集成学习,多样性,INF1380_数据挖掘,185,190,
INF1380,数据挖掘,聚类,聚类任务,INF1380_数据挖掘,197,197,
INF1380,数据挖掘,聚类,性能度量,INF1380_数据挖掘,197,199,
INF1380,数据挖掘,聚类,距离计算,INF1380_数据挖掘,199,202,
INF1380,数据挖掘,聚类,原型聚类,INF1380_数据挖掘,202,211,
INF1380,数据挖掘,聚类,密度聚类,INF1380_数据挖掘,211,214,
INF1380,数据挖掘,聚类,层次聚类,INF1380_数据挖掘,214,217,
INF1380,数据挖掘,降维与量度学习,k近邻学习,INF1380_数据挖掘,225,226,
INF1380,数据挖掘,降维与量度学习,低维嵌入,INF1380_数据挖掘,226,229,
INF1380,数据挖掘,降维与量度学习,主成分分析,INF1380_数据挖掘,229,232,
INF1380,数据挖掘,降维与量度学习,核化线性降维,INF1380_数据挖掘,232,234,
INF1380,数据挖掘,降维与量度学习,流形学习,INF1380_数据挖掘,234,237,
INF1380,数据挖掘,降维与量度学习,度量学习,INF1380_数据挖掘,237,240,
INF1380,数据挖掘,特征选择与稀疏学习,子集搜索与评价,INF1380_数据挖掘,247,249,
INF1380,数据挖掘,特征选择与稀疏学习,过滤式选择,INF1380_数据挖掘,249,250,
INF1380,数据挖掘,特征选择与稀疏学习,包裹式选择,INF1380_数据挖掘,250,252,
INF1380,数据挖掘,特征选择与稀疏学习,嵌入式选择与L1正则化,INF1380_数据挖掘,252,254,
INF1380,数据挖掘,特征选择与稀疏学习,稀疏表示与字典学习,INF1380_数据挖掘,254,257,
INF1380,数据挖掘,特征选择与稀疏学习,压缩预知,INF1380_数据挖掘,257,260,
INF1380,数据挖掘,计算学习理论,基础知识,INF1380_数据挖掘,267,268,
INF1380,数据挖掘,计算学习理论,PAC学习,INF1380_数据挖掘,268,270,
INF1380,数据挖掘,计算学习理论,有限假设空间,INF1380_数据挖掘,270,273,
INF1380,数据挖掘,计算学习理论,VC维,INF1380_数据挖掘,273,279,
INF1380,数据挖掘,计算学习理论,Rademacher复杂度,INF1380_数据挖掘,279,284,
INF1380,数据挖掘,计算学习理论,稳定性,INF1380_数据挖掘,284,287,
INF1380,数据挖掘,半监督学习,未标记样本,INF1380_数据挖掘,293,295,
INF1380,数据挖掘,半监督学习,生成式方法,INF1380_数据挖掘,295,298,
INF1380,数据挖掘,半监督学习,半监督SVM,INF1380_数据挖掘,298,300,
INF1380,数据挖掘,半监督学习,图半监督学习,INF1380_数据挖掘,300,304,
INF1380,数据挖掘,半监督学习,基于分歧的方法,INF1380_数据挖掘,304,307,
INF1380,数据挖掘,半监督学习,半监督聚类,INF1380_数据挖掘,307,311,
INF1380,数据挖掘,概率图模型,隐马尔可夫模型,INF1380_数据挖掘,319,322,
INF1380,数据挖掘,概率图模型,马尔可夫随机场,INF1380_数据挖掘,322,325,
INF1380,数据挖掘,概率图模型,条件随机场,INF1380_数据挖掘,325,328,
INF1380,数据挖掘,概率图模型,学习与推断,INF1380_数据挖掘,328,331,
INF1380,数据挖掘,概率图模型,近似推断,INF1380_数据挖掘,331,337,
INF1380,数据挖掘,概率图模型,话题模型,INF1380_数据挖掘,337,339,
INF1380,数据挖掘,规则学习,基本概念,INF1380_数据挖掘,347,349,
INF1380,数据挖掘,规则学习,序贯覆盖,INF1380_数据挖掘,349,352,
INF1380,数据挖掘,规则学习,剪枝优化,INF1380_数据挖掘,352,354,
INF1380,数据挖掘,规则学习,一阶规则学习,INF1380_数据挖掘,354,357,
INF1380,数据挖掘,规则学习,归纳逻辑程序设计,INF1380_数据挖掘,357,363,
INF1380,数据挖掘,强化学习,任务与奖赏,INF1380_数据挖掘,371,373,
INF1380,数据挖掘,强化学习,K-摇臂赌博机,INF1380_数据挖掘,373,377,
INF1380,数据挖掘,强化学习,有模型学习,INF1380_数据挖掘,377,382,
INF1380,数据挖掘,强化学习,免模型学习,INF1380_数据挖掘,382,388,
INF1380,数据挖掘,强化学习,值函数近似,INF1380_数据挖掘,388,390,
INF1380,数据挖掘,强化学习,模仿学习,INF1380_数据挖掘,390,393,
