课程编号,课程名称,章,知识点,书籍文件名称,开始页码,结束页码,
INF1202,操作系统,操作系统引论,操作系统的目标和作用,INF1202_操作系统,23,26,
INF1202,操作系统,操作系统引论,操作系统的发展过程,INF1202_操作系统,26,36,
INF1202,操作系统,操作系统引论,操作系统的基本特性,INF1202_操作系统,36,39,
INF1202,操作系统,操作系统引论,操作系统的运行环境,INF1202_操作系统,39,42,
INF1202,操作系统,操作系统引论,操作系统的主要功能,INF1202_操作系统,42,48,
INF1202,操作系统,操作系统引论,操作系统的结构,INF1202_操作系统,48,55,
INF1202,操作系统,操作系统引论,系统调用,INF1202_操作系统,55,57,
INF1202,操作系统,进程的描述与控制,前趋图和程序执行,INF1202_操作系统,61,64,
INF1202,操作系统,进程的描述与控制,进程的描述,INF1202_操作系统,64,71,
INF1202,操作系统,进程的描述与控制,进程控制,INF1202_操作系统,71,75,
INF1202,操作系统,进程的描述与控制,进程通信,INF1202_操作系统,76,84,
INF1202,操作系统,进程的描述与控制,线程的概念,INF1202_操作系统,84,87,
INF1202,操作系统,进程的描述与控制,线程的实现,INF1202_操作系统,87,92,
INF1202,操作系统,处理机调度与死锁,处理机调度概述,INF1202_操作系统,95,100,
INF1202,操作系统,处理机调度与死锁,调度算法,INF1202_操作系统,100,105,
INF1202,操作系统,处理机调度与死锁,实时调度,INF1202_操作系统,105,111,
INF1202,操作系统,处理机调度与死锁,实例：Linux进程调度,INF1202_操作系统,111,113,
INF1202,操作系统,处理机调度与死锁,死锁概述,INF1202_操作系统,113,117,
INF1202,操作系统,处理机调度与死锁,死锁预防,INF1202_操作系统,118,119,
INF1202,操作系统,处理机调度与死锁,死锁避免,INF1202_操作系统,119,123,
INF1202,操作系统,处理机调度与死锁,死锁的检测与解除,INF1202_操作系统,124,126,
INF1202,操作系统,进程同步,进程同步的基本概念,INF1202_操作系统,131,134,
INF1202,操作系统,进程同步,软件同步机制,INF1202_操作系统,134,135,
INF1202,操作系统,进程同步,硬件同步机制,INF1202_操作系统,135,137,
INF1202,操作系统,进程同步,信号量机制,INF1202_操作系统,137,141,
