课程编号,课程名称,章,知识点,书籍文件名称,开始页码,结束页码,
INF1369,计算机科学导论,软件工程,软件质量评价和保证,INF1369_计算机科学导论,170,172,
INF1369,计算机科学导论,软件工程,软件复杂性,INF1369_计算机科学导论,172,173,
INF1369,计算机科学导论,软件工程,软件项目管理,INF1369_计算机科学导论,173,176,
INF1369,计算机科学导论,软件工程,软件可靠性,INF1369_计算机科学导论,176,177,
INF1369,计算机科学导论,软件工程,软件评审,INF1369_计算机科学导论,177,179,
INF1369,计算机科学导论,软件工程,容错软件技术,INF1369_计算机科学导论,179,180,
INF1369,计算机科学导论,软件工程,软件工程环境,INF1369_计算机科学导论,180,183,
INF1369,计算机科学导论,操作系统,操作系统,INF1369_计算机科学导论,186,190,
INF1369,计算机科学导论,操作系统,操作系统的发展,INF1369_计算机科学导论,190,193,
INF1369,计算机科学导论,操作系统,操作系统的分类,INF1369_计算机科学导论,193,194,
INF1369,计算机科学导论,操作系统,操作系统的功能,INF1369_计算机科学导论,194,195,
INF1369,计算机科学导论,操作系统,操作系统的体系结构,INF1369_计算机科学导论,196,196,
INF1369,计算机科学导论,操作系统,并发性,INF1369_计算机科学导论,197,205,
INF1369,计算机科学导论,操作系统,调度与分派,INF1369_计算机科学导论,197,197,
INF1369,计算机科学导论,操作系统,安全与保护,INF1369_计算机科学导论,197,199,
INF1369,计算机科学导论,操作系统,文件系统,INF1369_计算机科学导论,199,199,
INF1369,计算机科学导论,操作系统,容错,INF1369_计算机科学导论,199,200,
INF1369,计算机科学导论,操作系统,系统性能评价,INF1369_计算机科学导论,200,201,
INF1369,计算机科学导论,操作系统,脚本,INF1369_计算机科学导论,201,201,
INF1369,计算机科学导论,操作系统,主流操作系统,INF1369_计算机科学导论,201,203,
INF1369,计算机科学导论,操作系统,操作系统的新发展,INF1369_计算机科学导论,204,205,
INF1369,计算机科学导论,网络计算,通信与组网,INF1369_计算机科学导论,207,211,
INF1369,计算机科学导论,网络计算,计算机网络,INF1369_计算机科学导论,211,222,
INF1369,计算机科学导论,网络计算,Internet和TCP、IP协议,INF1369_计算机科学导论,222,228,
INF1369,计算机科学导论,网络计算,网络管理,INF1369_计算机科学导论,228,230,
INF1369,计算机科学导论,网络计算,移动通信与无线上网,INF1369_计算机科学导论,230,230,
INF1369,计算机科学导论,网络计算,网络安全,INF1369_计算机科学导论,230,234,
INF1369,计算机科学导论,网络计算,网络计算,INF1369_计算机科学导论,234,235,
INF1369,计算机科学导论,网络计算,云计算与物联网,INF1369_计算机科学导论,235,237,
INF1369,计算机科学导论,网络计算,互联网+,INF1369_计算机科学导论,237,238,
INF1369,计算机科学导论,图形学和可视化计算,图形学的基本概念,INF1369_计算机科学导论,241,245,
INF1369,计算机科学导论,图形学和可视化计算,图形系统,INF1369_计算机科学导论,245,246,
INF1369,计算机科学导论,图形学和可视化计算,计算机视觉和可视化,INF1369_计算机科学导论,246,247,
INF1369,计算机科学导论,图形学和可视化计算,图形用户界面,INF1369_计算机科学导论,247,247,
INF1369,计算机科学导论,图形学和可视化计算,图像通信,INF1369_计算机科学导论,248,248,
INF1369,计算机科学导论,图形学和可视化计算,几何建模,INF1369_计算机科学导论,248,248,
INF1369,计算机科学导论,图形学和可视化计算,计算机动画,INF1369_计算机科学导论,248,249,
INF1369,计算机科学导论,图形学和可视化计算,虚拟现实,INF1369_计算机科学导论,249,249,
INF1369,计算机科学导论,图形学和可视化计算,3D打印,INF1369_计算机科学导论,250,250,
INF1369,计算机科学导论,人机交互,人机交互,INF1369_计算机科学导论,252,260,
INF1369,计算机科学导论,人机交互,多媒体技术,INF1369_计算机科学导论,260,262,
INF1369,计算机科学导论,离散结构,离散结构的研究对象及主要内容,INF1369_计算机科学导论,264,264,
INF1369,计算机科学导论,离散结构,数理逻辑,INF1369_计算机科学导论,265,271,
INF1369,计算机科学导论,离散结构,集合论,INF1369_计算机科学导论,271,277,
INF1369,计算机科学导论,离散结构,代数结构,INF1369_计算机科学导论,277,280,
INF1369,计算机科学导论,离散结构,图论,INF1369_计算机科学导论,280,284,
INF1369,计算机科学导论,离散结构,离散概率,INF1369_计算机科学导论,284,285,
INF1369,计算机科学导论,数值计算科学,高性能计算,INF1369_计算机科学导论,288,289,
INF1369,计算机科学导论,数值计算科学,数值分析,INF1369_计算机科学导论,289,290,
INF1369,计算机科学导论,数值计算科学,运筹学,INF1369_计算机科学导论,290,291,
INF1369,计算机科学导论,数值计算科学,数学建模与计算机模拟,INF1369_计算机科学导论,291,292,
INF1369,计算机科学导论,智能系统,人工智能系统,INF1369_计算机科学导论,294,298,
INF1369,计算机科学导论,智能系统,知识表示及推理,INF1369_计算机科学导论,298,302,
INF1369,计算机科学导论,智能系统,搜索技术,INF1369_计算机科学导论,302,302,
INF1369,计算机科学导论,智能系统,自然语言处理,INF1369_计算机科学导论,302,304,
INF1369,计算机科学导论,智能系统,计算智能,INF1369_计算机科学导论,304,306,
INF1369,计算机科学导论,智能系统,机器学习,INF1369_计算机科学导论,306,306,
INF1369,计算机科学导论,智能系统,智能技术,INF1369_计算机科学导论,307,307,
INF1369,计算机科学导论,智能系统,大数据分析,INF1369_计算机科学导论,308,308,
INF1369,计算机科学导论,社会和职业问题,计算的社会背景,INF1369_计算机科学导论,310,311,
INF1369,计算机科学导论,社会和职业问题,计算机与道德,INF1369_计算机科学导论,311,313,
INF1369,计算机科学导论,社会和职业问题,基于计算机系统的风险与责任,INF1369_计算机科学导论,313,314,
INF1369,计算机科学导论,社会和职业问题,知识产权,INF1369_计算机科学导论,314,316,
INF1369,计算机科学导论,社会和职业问题,隐私与公民自由,INF1369_计算机科学导论,316,317,
INF1369,计算机科学导论,社会和职业问题,计算机犯罪,INF1369_计算机科学导论,317,318,
INF1369,计算机科学导论,社会和职业问题,团队合作,INF1369_计算机科学导论,318,319,
INF1369,计算机科学导论,社会和职业问题,哲学框架,INF1369_计算机科学导论,320,320,
